#bow	at	Louise				
2.65						
2.62						
2.58						
2.54						
2.58						
2.62						
2.55						
2.5						
2.48						
2.88						
2.6						
2.65						
3.43						
3.2						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
1.8						
1.85						
1.9						
1.85						
1.8						
1.75						
1.76						
1.78						
1.74						
1.76						
1.99						
2.26						
2.62						
2.91						
2.54						
2.42						
2.53						
2.73						
3.46						
5.6						
8.49						
9.21						
8.69						
8.46						
8.58						
9.04						
9.86						
11.2						
14.8						
18.2						
20						
19.9						
19.7						
20.4						
21.7						
23.6						
26.2						
24.4						
21.7						
19.2						
17.5						
16.7						
17.4						
21.3						
28.3						
36.1						
44.3						
47.9						
46.9						
42.6						
37.1						
35.1						
36						
39.1						
42.6						
45.1						
47.1						
50.5						
55.9						
57.7						
52.9						
42.9						
34.4						
28.7						
26.9						
25						
21.7						
20.3						
23.9						
31.1						
34.8						
37.9						
41.9						
43.8						
45.1						
44.4						
40.6						
38.1						
37.7						
37						
36						
32.2						
29.2						
28.1						
28.2						
29.5						
33.6						
33.5						
30.1						
27						
23.2						
19.7						
16.7						
17.2						
16.8						
15						
14.2						
13.6						
13						
12.5						
12.6						
13.7						
14.2						
14.3						
15.4						
17.5						
17.5						
16.7						
14.9						
13.8						
13.5						
13.6						
13.8						
14.2						
15						
16.4						
19						
19.6						
20						
20						
20.1						
20.6						
19						
22.3						
18.8						
18.9						
17.9						
15.2						
14.1						
12.7						
11.5						
10.5						
10						
10.2						
10.7						
11.3						
11.3						
11.7						
11.7						
11						
10.1						
9.64						
9.44						
8.55						
7.83						
7.47						
7.7						
7.13						
6.84						
6.63						
6.33						
6.52						
7.17						
6.75						
6.34						
6.08						
5.83						
5.69						
5.68						
5.81						
5.66						
5.53						
5.49						
5.4						
5						
4.9						
4.91						
4.76						
4.63						
4.53						
4.38						
4.3						
4.22						
4.17						
4.08						
3.89						
3.7						
3.54						
3.3						
3.1						
2.93						
2.8						
2.7						
2.6						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
4.58						
4.75						
4.46						
4.2						
4.03						
3.74						
3.46						
3.28						
3.11						
3.22						
3.64						
4.32						
5.08						
5.59						
6.4						
5.74						
5.3						
5.01						
4.63						
4.46						
4.49						
4.83						
5.84						
8.52						
15.3						
23.4						
27.7						
28.6						
30.6						
31.6						
31.9						
32.8						
34.3						
32.2						
29						
27.8						
28.5						
29.2						
32						
33.3						
34.3						
35.4						
33.4						
33.3						
35						
32.6						
29						
28.2						
30.4						
36.1						
38.2						
36.2						
32.2						
27.8						
24.1						
21.6						
21.6						
24.2						
25.8						
27						
29.3						
30						
28.3						
24.5						
20.9						
20.8						
20.9						
20.6						
21.4						
21.9						
20.7						
22.2						
25.3						
29.7						
28.6						
26.4						
25.8						
27.2						
26.4						
25.5						
25.6						
25.6						
26						
26.5						
26.1						
25						
23.2						
22.6						
23.4						
23.9						
24.5						
24.8						
25.5						
25.9						
24.7						
23.3						
22.6						
22.6						
23.8						
23.5						
23.1						
23.4						
23.1						
21.3						
19.9						
18.9						
18.7						
19.7						
20.9						
22.1						
22.4						
21.6						
20.5						
20.2						
19.8						
17.6						
15.5						
15.6						
15.7						
15.4						
14.9						
14.6						
14.7						
14.6						
14.4						
14.7						
15.7						
16						
16						
15.6						
15.8						
15.3						
12.9						
11.8						
10.2						
8.7						
7.79						
7.42						
7.42						
6.87						
6.36						
6.24						
6.02						
5.7						
5.5						
5.81						
5.62						
5.49						
5.36						
5.24						
5.25						
5.21						
5.06						
4.95						
4.88						
4.89						
4.92						
4.88						
4.9						
5.11						
5.29						
5.39						
5.13						
4.92						
4.87						
4.91						
4.73						
4.46						
4.46						
6.05						
8.7						
8.62						
9.47						
17						
25.2						
25.7						
23.1						
19.3						
16.7						
15.1						
14						
12.6						
11						
10.5						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
6.03						
6.98						
7.45						
9.07						
9.66						
8.88						
8.53						
8.69						
9.76						
9.65						
9.31						
8.48						
7.73						
7.31						
7.17						
7.22						
7.42						
8.13						
9.39						
12.5						
14.6						
14.3						
13.3						
12						
11.1						
10.7						
10.8						
11.2						
11.7						
11.3						
10.9						
10.7						
10.7						
10.8						
12.1						
15.6						
22						
26.4						
25.5						
23.8						
23.9						
29.3						
33.4						
34.1						
31.2						
26.4						
22.6						
20.7						
19.9						
19.9						
22.2						
26.2						
30						
34.4						
38.4						
38.5						
38.1						
36.5						
34.3						
34.3						
36						
37.7						
39.4						
40						
38.8						
34.4						
32						
31.3						
27.4						
23.3						
20.9						
21.6						
21.4						
21.6						
22.3						
23.6						
25.2						
27.3						
29.2						
31.1						
33.2						
31.1						
27.9						
26.1						
25.4						
25.7						
25.5						
23.5						
21.7						
21.3						
22.6						
22.5						
21.7						
21.4						
21.4						
21.5						
22.3						
23						
21.9						
21.4						
20.7						
19.9						
19.8						
20.1						
21						
22.4						
23.4						
24.2						
24.7						
25.3						
24.6						
23.7						
23.6						
27						
23.2						
21.5						
18.1						
16.7						
16.6						
18.4						
17.9						
23.3						
23.2						
22.2						
20.4						
17.4						
15.6						
14.4						
12.6						
11.3						
10.3						
10.5						
11.2						
13						
14.1						
13						
11.9						
11						
10.4						
10						
10.3						
10.1						
9.5						
8.85						
8.77						
8.66						
8.35						
8						
7.88						
7.83						
7.76						
8.59						
8.76						
8.06						
7.61						
7.31						
7.06						
6.85						
7.14						
7.42						
7.01						
7.33						
7.14						
6.79						
6.53						
6.28						
8.93						
9.2						
9.04						
8.3						
7.9						
7.5						
7.06						
6.96						
6.64						
6.48						
6.2						
5.8						
5.6						
5						
5.1						
5.07						
4.8						
4.6						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
6.17						
5.98						
6.14						
6.36						
6.89						
7.66						
8.82						
10.1						
11.1						
11.3						
11.2						
11.7						
13						
15.6						
18.7						
21.6						
26						
25.8						
23.7						
20.9						
18.4						
16.3						
14.6						
13.2						
12.2						
12						
12.5						
14.3						
17.4						
21.1						
25.9						
29.1						
28.9						
29.2						
30.2						
32.5						
33.4						
31.5						
28.1						
25.7						
24.9						
24.8						
23.8						
23.3						
21.8						
20						
17.7						
16.8						
22.7						
22.7						
21.9						
22.7						
28.5						
30.7						
26.8						
24.9						
23.4						
22.6						
24.6						
26.4						
28.3						
30.1						
29.2						
26.4						
23.7						
23.3						
28						
31.6						
28.5						
28.1						
24.9						
22.1						
21.7						
22.8						
22.7						
21.8						
23.6						
24.4						
24.9						
29						
26.1						
24.1						
23.6						
28.2						
27.6						
24.5						
21.8						
20.2						
20.4						
21.4						
21.8						
22.2						
23.1						
23						
20.7						
18.9						
18.4						
18.7						
19.3						
19.5						
18.7						
18.2						
17.6						
16.5						
15.2						
14.8						
15.2						
17.5						
20.8						
18.3						
16.3						
15.8						
16.4						
16.9						
17						
14.8						
13						
12.5						
12.4						
12.8						
13.2						
12.6						
11.6						
10.6						
11.4						
12.8						
11.8						
10.9						
9.98						
9.38						
9.01						
9.73						
9.73						
8.96						
8.49						
8.08						
8.13						
8.51						
8.6						
8.18						
7.72						
7.7						
8.14						
7.79						
7.55						
7.33						
6.98						
6.7						
6.58						
6.97						
6.8						
8.83						
14.4						
13						
12						
10.8						
9.87						
9.07						
8.49						
8.3						
7.85						
7.28						
6.9						
6.82						
6.51						
6.61						
6.38						
6.13						
6.3						
7.75						
7.55						
6.91						
6.67						
6.11						
5.82						
5.61						
5.62						
5.64						
5.54						
5.44						
5.29						
5.27						
5.09						
5.09						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
6.14						
5.65						
5.31						
5.36						
5.87						
6.31						
6.17						
6.02						
5.8						
5.66						
5.78						
6.39						
6.31						
6.3						
6.86						
8.04						
10.9						
16.5						
24.7						
29.7						
36.5						
35.8						
37						
39.1						
37.5						
33.5						
28.9						
24.2						
20.9						
19						
18.1						
18.3						
22						
29.9						
30.1						
27.7						
26.4						
24.7						
26.3						
30						
30.8						
29.3						
27.1						
26.4						
29.8						
36.8						
43.8						
41.1						
35.3						
30.1						
27.5						
25.9						
23.9						
22.3						
21.6						
22.5						
24.9						
27.6						
31.1						
32						
30.8						
28.8						
28.1						
28						
28.3						
29.7						
31.1						
31.9						
29.8						
29						
30.9						
30						
27.5						
26.3						
25.5						
24.2						
22.6						
21.2						
20.3						
19.4						
19.1						
20.2						
22.7						
25.4						
27.3						
28						
28.1						
28.2						
27.2						
26.7						
24.5						
20.5						
17.5						
16						
14.9						
14.3						
13.4						
13.4						
14.4						
15.9						
17.3						
18.7						
20.9						
18.3						
16.4						
15.7						
16.3						
16						
15.6						
15.9						
16.4						
16.6						
16.9						
16.8						
17.7						
16.3						
15.4						
15.7						
15.8						
16.4						
17						
19.8						
17						
13.7						
12.2						
11.9						
12.3						
13.3						
14.1						
14.6						
14.7						
14.7						
14.5						
14						
13.7						
13.7						
11.8						
10.2						
9						
7.9						
7.14						
6.69						
6.43						
6.29						
5.97						
5.68						
5.5						
5.44						
5.72						
6.04						
6.52						
6.66						
6.94						
6.56						
6.02						
5.67						
5.45						
5.28						
5.22						
5.03						
4.65						
4.39						
4.22						
4.06						
3.94						
3.82						
3.72						
3.84						
3.73						
3.55						
3.43						
3.34						
3.22						
3.1						
2.97						
2.88						
2.85						
2.78						
2.79						
3.04						
3.1						
2.77						
2.44						
2.5						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
3.36						
3.51						
3.96						
3.98						
3.78						
3.76						
4.39						
5.67						
8.23						
8.81						
9.19						
10.1						
10.5						
10.6						
11.3						
12.5						
14.5						
16.9						
19.5						
21.3						
19.5						
17.2						
16.3						
15.9						
14.4						
13.4						
13.5						
14.2						
15.1						
16.7						
19.8						
24.9						
31.4						
38.7						
46.8						
60						
66.8						
63.6						
55.6						
49.3						
44.9						
43.7						
39.2						
33.7						
29.1						
25.9						
24.4						
24.7						
25.4						
25.3						
25.5						
29.4						
33.5						
34.6						
34						
31.1						
27.5						
26.1						
26.8						
29.6						
36.6						
34.7						
31.9						
30.6						
31.8						
36.3						
42.9						
46.6						
43.1						
38.2						
35.9						
34.9						
36.4						
39						
41						
42.3						
42						
41						
42.7						
49.6						
48.3						
43.4						
38.6						
38.1						
43.3						
40.1						
35.2						
32.5						
31.6						
31.4						
30.8						
28.4						
25.4						
24						
23.6						
22.9						
21.6						
21.3						
21.5						
22.7						
21.8						
22.8						
19.7						
17						
15.7						
15						
14.8						
15.2						
16.6						
17.6						
17.4						
17.4						
15.4						
13.8						
12.8						
12.3						
12.4						
13						
12.1						
10.9						
10.2						
10.9						
13.1						
16.8						
16.1						
18.4						
17.5						
16.5						
15.4						
13.3						
11.6						
10.5						
10.1						
10.9						
12.1						
10.9						
10.3						
9.87						
9.52						
9.06						
8.16						
7.55						
6.95						
6.56						
6.43						
6.45						
6.16						
5.88						
5.63						
5.36						
5.9						
6.12						
5.83						
5.61						
5.57						
5.57						
5.33						
5.14						
4.92						
4.74						
4.68						
4.57						
4.49						
4.51						
4.38						
4.29						
4.17						
4.08						
4.02						
3.97						
3.87						
3.89						
3.84						
3.75						
3.72						
3.71						
3.88						
4.47						
4.22						
3.78						
3.78						
3.86						
3.9						
3.76						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
-1						
1.72						
1.81						
2.05						
2.4						
2.61						
3.01						
3.33						
3.37						
3.2						
3.2						
3.27						
3.58						
3.8						
4.07						
5.51						
7.32						
8.6						
11.2						
15.2						
18						
25.2						
24.7						
22.2						
19.8						
18.9						
19						
17.8						
17.4						
18.5						
19.7						
21.2						
23.3						
26.1						
29.1						
29.3						
30.1						
31.2						
28.1						
24.2						
21.1						
19.6						
17.8						
16.2						
16.7						
17.6						
16.4						
15.7						
16						
17						
16.9						
16.9						
18.1						
23.7						
26.5						
26.4						
26.5						
25.3						
22.7						
22.6						
26.7						
34.2						
40.8						
41.4						
40.6						
42						
44.6						
41.3						
37.2						
31.6						
28.4						
31.2						
29.9						
25.7						
23.3						
24.2						
23.8						
22.9						
22.1						
22.4						
21.7						
21.5						
22.6						
24.8						
27.5						
26.9						
25.5						
24.8						
26.2						
26.6						
24.7						
23.7						
20.6						
19.9						
18.8						
17						
16.2						
16.1						
16.5						
17.8						
